id,translatedSet,src,tgt
10866,Test User | Jungle Brew MT L4 | Hindi -> English,मसाला चाय,Masala tea.
10865,Test User | Jungle Brew MT L4 | Hindi -> English,दक्षिणी भारत में एक छोटे से पहाड़ी खेड़े में बुलबुली नाम की एक छोटी सी लड़की रहती थी,"In South India, in a small mountain village, there used to live a small girl named Bulbuli."
10864,Test User | Jungle Brew MT L4 | Hindi -> English,"वह अपनी माँ के साथ ऊँचे , हरे पेड़ों से घिरी एक झोंपड़ी में रहती थी","She lived with her mother in a hut, surrounded by tall, green trees."
10863,Test User | Jungle Brew MT L4 | Hindi -> English,इतने ऊँचे और हरे - भरे पेड़ किसी ने कभी न देखे होंगे,Nobody would have ever seen such tall and green trees.
10862,Test User | Jungle Brew MT L4 | Hindi -> English,कोहरे वाले दिन पौधों और पेड़ों की पत्तियों से ओस की नन्ही - नन्ही बूदें टपकतीं तो लगता परीलोक में बारिश हो रही है,"On the days of fog, when tiny droplets of dew used to fall from the plants and trees, it felt like it raining in a faerie."
10861,Test User | Jungle Brew MT L4 | Hindi -> English,बुलबुली अपने नाम की तरह ही हँसमुख थी,Bulbuli like her name was cheerful.
10860,Test User | Jungle Brew MT L4 | Hindi -> English,वह अपने साथियों के साथ गाँव के आस - पास के जंगल के ओरछोर तक कूदती फिरती,"She used to jump and roam in the jungle around her village, along with her companions."
10859,Test User | Jungle Brew MT L4 | Hindi -> English,सुबह तरह - तरह की सुगन्धों से भरी हवा में गहरी साँसें लेना उसको बहुत अच्छा लगता था,She liked taking deep breathes of the air filled with various fragrances in the morning.
10858,Test User | Jungle Brew MT L4 | Hindi -> English,"कभी हवा में मीठी - मीठी भीनी - भीनी खुशबू होती थी , कभी तेज़ ओर तीखी गंध","Sometimes there was sweet fragrance, sometimes sharp and spicy odour in the air."
10857,Test User | Jungle Brew MT L4 | Hindi -> English,रोज सुबह तोताराम बुलबुली की झोंपड़ी के सामने के ऊँचे पेड़ पर बैठकर उसे जंगल के हालचाल बताता,"Every morning, Totaram used to sit on a tall tree in front of Bulbuli's hut and tell her the on goings of the jungle."
10856,Test User | Jungle Brew MT L4 | Hindi -> English,वह उसको देश - विदेश के लोगों की बातें बताता,He used to tell her things about the people of the country and abroad.
10855,Test User | Jungle Brew MT L4 | Hindi -> English,बुलबुली को तोताराम की कहानियाँ अच्छी लगती थीं,Bulbuli used to like Totaram's stories.
10854,Test User | Jungle Brew MT L4 | Hindi -> English,तोताराम की बातें सुन कर उसका दिल बल्लियों उछलता और उसका मन होता कि मैं भी दूर देश जाऊँ वहाँ के नदियाँ - पहाड़ - जंगल देखूँ,"Listening to Totaram's stories, her heart used to jump and her mind used to fell like even I should go far away and see the rivers- mountains- jungles."
10853,Test User | Jungle Brew MT L4 | Hindi -> English,लेकिन फिर वह ठंडी साँस लेकर रह जाती - उसने तो बावली घाटी भी नहीं देखी थी,But then she would take a cool breath and stay- she hadn't even seen the Bavli valley.
10852,Test User | Jungle Brew MT L4 | Hindi -> English,गाँव के लोग अक्सर बावली घाटी की बातें करते,The people of the village often used to talk about the Bavli valley.
10851,Test User | Jungle Brew MT L4 | Hindi -> English,"वहाँ गया कोई नहीं था , सबने उसके बारे में सुना ही सुना था","Nobody had been there, everyone had just  heard about it."
10850,Test User | Jungle Brew MT L4 | Hindi -> English,लोगों की बातों से लगता था कि बावली घाटी कोई कमाल की जगह है,From people's stories it seemed like Bavli valley was an amazing place.
10849,Test User | Jungle Brew MT L4 | Hindi -> English,"बुलबुली सोचती कि अगर मैं कभी बावली घाटी गई तो लौट कर सबको वहाँ के बारे में बताऊँगी , फिर वह लोगों के लिए अनजानी जगह नहीं रह जायेगी","Bulbuli used to think that if she ever went to Bavli valley, she will come back and tell everyone about it, then it will no longer be an unknown place for the people."
10848,Test User | Jungle Brew MT L4 | Hindi -> English,एक दिन नींद से जागते ही बुलबुली को तोताराम की याद आई,"One day, as soon as she woke up, she remembered Totaram."
10847,Test User | Jungle Brew MT L4 | Hindi -> English,"मुर्गियों को दाना डालते , उनके अण्डे जमा करते , गायों को चारा देते , उन्हें दुहते , वह तोताराम की सीटी का ही इन्तज़ार करती रही","While feeding the hen, collecting their eggs, feeding the cows, milking them, she kept on waiting for Totaram's whistle."
10846,Test User | Jungle Brew MT L4 | Hindi -> English,आखिर पाठशाला का समय हो गया और वह पाठशाला चली गई,"In the end, it was time to go to school and she went to school."
10845,Test User | Jungle Brew MT L4 | Hindi -> English,उसकी पाठशाला बरगद के एक घने पेड़ की नीचे लगती थी,Her school was under a lush Banyan tree.
10844,Test User | Jungle Brew MT L4 | Hindi -> English,जब कभी बारिश होती तो पाठशाला में छुट्टी हो जाती,"Whenever it rained,  there was a holiday in school."
10843,Test User | Jungle Brew MT L4 | Hindi -> English,उस दिन बुलबुली का मन पढ़ने में नहीं लग रहा था,"That day, Bulbuli's mind wasn't in studies."
10842,Test User | Jungle Brew MT L4 | Hindi -> English,उसकी आँखें तोताराम को ढूँढ रही थीं जो रोज़ ही उससे मिलने आता था,"Her eyes kept on searching for Totaram, who used to come to meet her everyday."
10841,Test User | Jungle Brew MT L4 | Hindi -> English,आज तोताराम कहाँ है,"""Where is Totaram today?"""
10840,Test User | Jungle Brew MT L4 | Hindi -> English,"फिर कई दिन बीत गए तोताराम नहीं आया , बुलबुली परेशान होने लगी","Then a few days passed and Totaram didn't come, Bulbuli started getting anxious."
10839,Test User | Jungle Brew MT L4 | Hindi -> English,"पाठशाला की छुट्टी के बाद बुलबुली तोताराम को पुकारती जंगल में घूमती , तुम कहाँ हो तोताराम","After school leave, Bulbuli would roam in the forest calling for Totaram, ""Where are you Totaram?"""
10838,Test User | Jungle Brew MT L4 | Hindi -> English,बोलो न,"""Speak."""
10837,Test User | Jungle Brew MT L4 | Hindi -> English, लेकिन कोई जवाब न आता,But there was no answer.
10836,Test User | Jungle Brew MT L4 | Hindi -> English,"फिर एक सुबह सूरज उगने से भी पहले , भोर के समय उसको किसी पंछी की परेशान आवाज़ सुनाई दी","Then one morning before the sunrise, at dawn she heard a distress call of a bird."
10835,Test User | Jungle Brew MT L4 | Hindi -> English, जागो बुलबुली,"""Wake up Bulbuli."""
10834,Test User | Jungle Brew MT L4 | Hindi -> English,जागो,"""Wake up."""
10833,Test User | Jungle Brew MT L4 | Hindi -> English, वह कूद कर बाहर दौड़ी,She jumped and ran out.
10832,Test User | Jungle Brew MT L4 | Hindi -> English,तोताराम ही था,It was Totaram.
10831,Test User | Jungle Brew MT L4 | Hindi -> English, तुम कहाँ थे तोताराम,"""Where were you Totaram?"""
10830,Test User | Jungle Brew MT L4 | Hindi -> English,"मैं तो बहुत डर रही थी , क्या हुआ","""I was very scared, what happened?"""
10829,Test User | Jungle Brew MT L4 | Hindi -> English,तुम इतने परेशान क्यों हो,"""Why are you so upset?"""
10828,Test User 301 | Turtle Story PE L4 | Hindi -> English,कछुआ,
10827,Test User 301 | Turtle Story PE L4 | Hindi -> English,सुबह जब मेरी आँख खुली तो आसमान में सूरज चम - चम चमक रहा था,
10826,Test User 301 | Turtle Story PE L4 | Hindi -> English,हैरान होकर मैंने अपने आसपास देखा,
10825,Test User 301 | Turtle Story PE L4 | Hindi -> English,पहले तो चकरा गई कि मैं हूँ कहाँ फिर एकदम याद आया कि मैं एक छोटा सा समुद्री कछुआ हूँ - एक ऑलिव रिडले,
10824,Test User 301 | Turtle Story PE L4 | Hindi -> English,"एक असीम नीले संसार के बीचोंबीच , जिसे लोग सागर कहते हैं",
10823,Test User 301 | Turtle Story PE L4 | Hindi -> English,"चारों ओर नीला , हरा पानी लहरा रहा था और सूरज की किरणें बादलों के साथ खेल - ठिठोली कर रही थीं",
10822,Test User 301 | Turtle Story PE L4 | Hindi -> English,मैनें अपने मीनपक्षों ( फ़्लिपर ) १ को पेट त¬ले समेटा और धारा में बह निकली,
10821,Test User 301 | Turtle Story PE L4 | Hindi -> English,मुझे नहीं मालूम था कि मैं कहाँ हूँ,
10820,Test User 301 | Turtle Story PE L4 | Hindi -> English,लेकिन जब आसपास नर्म - नर्म धूप बिछी हो और पेटपूजा हो चुकी हो तो ऐसी बातों की क्या चिंता,
10819,Test User 301 | Turtle Story PE L4 | Hindi -> English,गुनगुनी धूप में मैं भी गुनगुनी हो गई,
10818,Test User 301 | Turtle Story PE L4 | Hindi -> English,एक नई स्फूर्ति आ गई थी मुझमें,
10817,Test User 301 | Turtle Story PE L4 | Hindi -> English,काश कि मैं हमेशा - हमेशा के लिए यहीं रह सकती - सोच ही रही थी कि मछलियों का एक झुंड मेरे पास होकर तेज़ी से निकला,
10816,Test User 301 | Turtle Story PE L4 | Hindi -> English,एक बहुत बड़ी मछली उनके पीछे पड़ी थी,
10815,Test User 301 | Turtle Story PE L4 | Hindi -> English,बहुत भूखी लगती थी वह,
10814,Test User 301 | Turtle Story PE L4 | Hindi -> English,मेरा शक सही था,
10813,Test User 301 | Turtle Story PE L4 | Hindi -> English,जब उसकी नज़र मुझ पर पड़ी तो उसकी बाँछें खिल गईं,
10812,Test User 301 | Turtle Story PE L4 | Hindi -> English,भई वाह,
10811,Test User 301 | Turtle Story PE L4 | Hindi -> English,आज तो नन्हे कछुए का शोरबा मिलेगा खाने में,
10810,Test User 301 | Turtle Story PE L4 | Hindi -> English,शायद वह यही सोच रही थी,
10809,Test User 301 | Turtle Story PE L4 | Hindi -> English,१ ( फ़्लिपर ) कछुए के पर जिनके सहारे वह पानी में तैरता है,
10808,Test User 301 | Turtle Story PE L4 | Hindi -> English,तब तो मानो मैं सर पर पैर रख कर तैरने लगी,
10807,Test User 301 | Turtle Story PE L4 | Hindi -> English,आगे - आगे मैं और पीछे - पीछे बड़े - बड़े दाँतों का वह जबड़ा,
10806,Test User 301 | Turtle Story PE L4 | Hindi -> English,तैरते - तैरते थक गई थी मैं,
10805,Test User 301 | Turtle Story PE L4 | Hindi -> English,तभी मुझे समुद्री शैवाल का एक बेड़ा दिखाई दिया,
10804,Test User 301 | Turtle Story PE L4 | Hindi -> English,शैवाल और बहती हुई लकड़ी का यह बेड़ा न जाने कहाँ से चला आ रहा है,
10803,Test User 301 | Turtle Story PE L4 | Hindi -> English,"इस बेड़े पर समुद्र में रहने वाले छोटे - बड़े जीव - जंतु सवार रहते हैं , वर्षों सागर की सैर करते हैं जैसे किसी ख़ास वक्त का इंतज़ार कर रहे हों",
10802,Test User 301 | Turtle Story PE L4 | Hindi -> English,मैंने राहत की साँस ली और चढ़ गई बेड़े पर,
10801,Test User 301 | Turtle Story PE L4 | Hindi -> English,इस बेड़े पर मैं सालों - साल रहने वाली थी - सुखी और सुरक्षित,
10800,Test User 301 | Turtle Story PE L4 | Hindi -> English,बेड़े पर मेरा जीवन किसी विश्व - यात्रा से कम नहीं था,
10799,Test User 301 | Turtle Story PE L4 | Hindi -> English,बहुत मज़ा आ रहा था,
10798,Test User 301 | Turtle Story PE L4 | Hindi -> English,लेकिन अब मैं बड़ी भी तो हो रही थी,
10797,Test User 301 | Turtle Story PE L4 | Hindi -> English,बाहर की दुनिया की सैर करना चाहती थी,
10796,Test User 301 | Turtle Story PE L4 | Hindi -> English,प्रवालभित्ति या रीफ़ के बारे में मैंने कैसी - कैसी मज़ेदार कहानियाँ सुनी थीं,
10795,Test User 301 | Turtle Story PE L4 | Hindi -> English,बहुत सारे कछुए रहते थे वहाँ,
10794,Test User 301 | Turtle Story PE L4 | Hindi -> English,सब कहते थे कि रीफ़ सागर का परीलोक है,
10793,Test User 301 | Turtle Story PE L4 | Hindi -> English,"कितने ही रंग - बिरंगे , चमकीले प्राणियों का घर - क्लाउन मछली जैसे प्यारे और स्कॉरपियन मछली जैसे ज़हरीले जंतु रहते थे वहाँ",
10792,Test User 301 | Turtle Story PE L4 | Hindi -> English,लेकिन मुझे कैसे पता चलेगा कि वह कहाँ है,
10791,Test User 301 | Turtle Story PE L4 | Hindi -> English,फिर एकाएक अँधेरा छा गया,
10790,Test User 301 | Turtle Story PE L4 | Hindi -> English,एक बहुत बड़ी छाया ने मुझे ढक लिया,
10789,Test User 301 | Turtle Story PE L4 | Hindi -> English,डर के मारे मैंने ऊपर देखा,
10788,Test User 301 | Turtle Story PE L4 | Hindi -> English,वह एक विशालकाय कछुआ था - इतना बड़ा तो मैंने कभी नहीं देखा था,
10787,Test User | At Least I'm Ok MT L3 | Hindi -> English,हमें तो कोई दिक्कत नहीं है,We don't have any problem.
10786,Test User | At Least I'm Ok MT L3 | Hindi -> English,पहाड़ी बकरी उना साकूलैंड में रहती थी,The mountain goat Una lived in Sakuland.
10785,Test User | At Least I'm Ok MT L3 | Hindi -> English,साकूलैंड एक अनोखा देश था,Sakuland was a unique country.
10784,Test User | At Least I'm Ok MT L3 | Hindi -> English,"वह समुद्रतट से जँगलों तक , घाटियों से पहाड़ों तक फैला था","It was spread from the seas to the forest,  from the valleys to the mountains."
10783,Test User | At Least I'm Ok MT L3 | Hindi -> English,सब जीवों को अपना देश साकूलैंड प्यारा लगता था,"All living organisms loved their country, Sakuland."
10782,Test User | At Least I'm Ok MT L3 | Hindi -> English,"वहाँ खरगोशों और हिरनों के लिए घास थी , चिड़ियों और भालुओं के नाश्ते के लिए कीड़े - मकोड़े थे , और मगरमच्छों और जँगली बिल्लियों के लिए मछलियाँ थीं","There was grass for rabbits and deer,  birds and bears had insects for snacks, and fish for crocodiles and wild cats."
10781,Test User | At Least I'm Ok MT L3 | Hindi -> English,"और सभी के पीने के लिए साफ , ठण्डा पानी भी था","And everyone had clean, cool water to  drink."
10780,Test User | At Least I'm Ok MT L3 | Hindi -> English,"उना बाकी जीवों से काफ़ी ऊपर , एक पहाड़ की चोटी पर रहती थी","Una lived much higher than other creatures,  on the top of a mountain."
10779,Test User | At Least I'm Ok MT L3 | Hindi -> English,पथरीली पहाड़ी पगडंडियों पर ऊपर चढ़ना - उतरना काफ़ी कठिन काम था और इसमें समय भी बहुत लगता था,It was a difficult task to climb up and down the rocky mountain trails and it took a lot of time too.
10778,Test User | At Least I'm Ok MT L3 | Hindi -> English,उना बाकी जानवरों के साथ कम ही समय बिताती थी और उसे अकेले रहने की आदत पड़ गई थी,Una used to spend very little time with rest of the animals and she was used to living alone.
