id,translatedSet,src,tgt
9454,Test User 701 | Whats That Smell MT L3 | Hindi -> English,तारा ने दु : खी होकर पूछा,
9453,Test User 701 | Whats That Smell MT L3 | Hindi -> English,"हाँ वह भी सड़ गई हैं , माँ बोलीं",
9452,Test User 701 | Whats That Smell MT L3 | Hindi -> English,हम उन्हें नहीं खा सकते,
9451,Test User 701 | Whats That Smell MT L3 | Hindi -> English,माधव ने एक अंडा उठाया और उसे गिरा दिया,
9450,Test User 701 | Whats That Smell MT L3 | Hindi -> English,"माधव , तुमने तो बदबू को और भी बढ़ा दिया",
9449,Test User 701 | Whats That Smell MT L3 | Hindi -> English,तारा चिल्लाई,
9448,Test User 701 | Whats That Smell MT L3 | Hindi -> English,अरे नहीं,
9447,Test User 701 | Whats That Smell MT L3 | Hindi -> English,"यह भी ख़राब हो गए , पापा ने कहा",
9446,Test User 701 | Whats That Smell MT L3 | Hindi -> English,तारा को पक्का यकीन है कि वह अब कभी अंडे नहीं खा पाएगी,
9445,Test User 701 | Whats That Smell MT L3 | Hindi -> English,"थू , थू , थू",
9444,Test User 701 | Whats That Smell MT L3 | Hindi -> English,माधव रोता हुआ भाग गया,
9443,Test User 701 | Whats That Smell MT L3 | Hindi -> English,पापा सब कचरा साफ़ कर रहे थे,
9367,Test User 1401 | All Aboard MT L2 | Hindi -> English,नीना पहली बार रेल से सफ़र करने जा रही है,This is the first time Nina is going to travel in train.
9366,Test User 1401 | All Aboard MT L2 | Hindi -> English,लेकिन वह ज़रा भी ख़ुश नहीं है,But she was unhappy.. 
9365,Test User 1401 | All Aboard MT L2 | Hindi -> English,"उसका परिवार कोलकता से दिल्ली जा रहा है , क्योंकि उन्हें अब वहीं रहना है",Her family was moving to Delhi  from Kolkatta.
9364,Test User 1401 | All Aboard MT L2 | Hindi -> English,क्या हमें सचमुच यहाँ से जाना ही पड़ेगा,Do we really have to go from here ? 
9363,Test User 1401 | All Aboard MT L2 | Hindi -> English,नीना ने पूछा,Nina asked  
9362,Test User 1401 | All Aboard MT L2 | Hindi -> English,मेरे सारे दोस्तों - सहेलियों को मेरी याद ज़रूर आयेगी,All my friends will miss me . 
9361,Test User 1401 | All Aboard MT L2 | Hindi -> English,यहाँ जैसे बढ़िया पुचके मुझे कहाँ मिलेंगे,Where will i find such amazing fast food?
9360,Test User 1401 | All Aboard MT L2 | Hindi -> English,"बाबा , आप कोलकाता में ही कोई दूसरी नौकरी क्यों नहीं ढूँढ लेते",""" baba , why don 't you find any other job in kolkata ? "" "
9359,Test User 1401 | All Aboard MT L2 | Hindi -> English,"परेशान मत हो , नीना , बाबा बोले","""Don 't worry , Nina ,"" Baba said."
9358,Test User 1401 | All Aboard MT L2 | Hindi -> English,तुम्हें नये साथी - सहेली मिल जाएंगे और नया पुचकेवाला भी मिल जायेगा,You will find new friends and get new street vendor too.
9357,Test User 1401 | All Aboard MT L2 | Hindi -> English,लेकिन नीना कुछ भी सुनने को तैयार ही नहीं है,But Nina was not ready to listen to anything . 
9356,Test User 1401 | All Aboard MT L2 | Hindi -> English,रेलगाड़ी में माँ और बाबा ने उसे मनाने की बहुत कोशिश की,Mother and baba tried to persuade her a lot in the train.
9355,Test User 1401 | All Aboard MT L2 | Hindi -> English,कप वाली आइसक्रीम लेगी,How about the ice cream in a cup?
9354,Test User 1401 | All Aboard MT L2 | Hindi -> English,कोन वाली आइसक्रीम खाएगी,Will you have ice-cream in a cone?
9353,Test User 1401 | All Aboard MT L2 | Hindi -> English,डंडी वाली आइसक्रीम चाहिए,Do you want the ice cream in stick?
