id,translatedSet,src,tgt
7320,Test User 801 | All Aboard PE L2 | Hindi -> English,रेलगाड़ी में माँ और बाबा ने उसे मनाने की बहुत कोशिश की,Ma and Baba tried to convince her during the train journey .
7319,Test User 801 | All Aboard PE L2 | Hindi -> English,लेकिन नीना कुछ भी सुनने को तैयार ही नहीं है,But Nina is not ready to hear anything .
7318,Test User 801 | All Aboard PE L2 | Hindi -> English,तुम्हें नये साथी - सहेली मिल जाएंगे और नया पुचकेवाला भी मिल जायेगा,"""You will find a new friends and a new phuchka seller."""
7317,Test User 801 | All Aboard PE L2 | Hindi -> English,"परेशान मत हो , नीना , बाबा बोले",""" Don 't worry , Nina,"" he said ."
7316,Test User 801 | All Aboard PE L2 | Hindi -> English,"बाबा , आप कोलकाता में ही कोई दूसरी नौकरी क्यों नहीं ढूँढ लेते","Baba , why don't you find any other job in Kolkata ?"
7315,Test User 801 | All Aboard PE L2 | Hindi -> English,यहाँ जैसे बढ़िया पुचके मुझे कहाँ मिलेंगे,Where will I get such yummy phuchkas like Kolkata?
7314,Test User 801 | All Aboard PE L2 | Hindi -> English,मेरे सारे दोस्तों - सहेलियों को मेरी याद ज़रूर आयेगी,All my friends will miss me.
7313,Test User 801 | All Aboard PE L2 | Hindi -> English,नीना ने पूछा,asked Nina .
7312,Test User 801 | All Aboard PE L2 | Hindi -> English,क्या हमें सचमुच यहाँ से जाना ही पड़ेगा,"""Do we really have to go from here?"""
7311,Test User 801 | All Aboard PE L2 | Hindi -> English,"उसका परिवार कोलकता से दिल्ली जा रहा है , क्योंकि उन्हें अब वहीं रहना है","Her family is going to Delhi from Kolkata , because they have to stay there now ."
7310,Test User 801 | All Aboard PE L2 | Hindi -> English,लेकिन वह ज़रा भी ख़ुश नहीं है,But she is not happy at all .
7309,Test User 801 | All Aboard PE L2 | Hindi -> English,नीना पहली बार रेल से सफ़र करने जा रही है,Nina is going to travel by train for the first time.
7308,Test User 1101 | Monsoon | Hindi -> English,माना जाता है कि मानसून की बारिश आशीर्वाद के साथ - साथ अभिशाप भी होती है,The monsoon rains are believed to be a blessing as well as a curse.
7307,Test User 1101 | Monsoon | Hindi -> English,"जब पर्याप्त मात्रा में बारिश कम होती है , तो गर्मी की चिलचिलाती धूप के बाद यह हमारे लिए एक आशीर्वाद है","When there is insufficient amount of rainfall, after the scorching heat of summers it is a blessing for us."
7306,Test User 1101 | Monsoon | Hindi -> English,यह किसानों के लिए भी एक आशीर्वाद है क्योंकि फसलें बहुतायत में उगती हैं,It is also a blessing for farmers because crops grow in abundance . 
7305,Test User 1101 | Monsoon | Hindi -> English,शुष्क गर्मी के बाद नदियों में पानी भर जाता है,"After the dry summer , the rivers get flooded with water . "
7304,Test User | Monsoon | Hindi -> English,माना जाता है कि मानसून की बारिश आशीर्वाद के साथ - साथ अभिशाप भी होती है,It is believed that the rains of the monsoon are a curse along with the blessing.
7303,Test User | Monsoon | Hindi -> English,"जब पर्याप्त मात्रा में बारिश कम होती है , तो गर्मी की चिलचिलाती धूप के बाद यह हमारे लिए एक आशीर्वाद है","When sufficient amount for rainfall is low, then it is a blessing after the scorching heat of summer."
7302,Test User | Monsoon | Hindi -> English,यह किसानों के लिए भी एक आशीर्वाद है क्योंकि फसलें बहुतायत में उगती हैं,This is a blessing for farmers as crops grow in abundance.
7301,Test User | Monsoon | Hindi -> English,शुष्क गर्मी के बाद नदियों में पानी भर जाता है,The rivers are filled with water after dry summer.
7300,Test User | Whats That Smell PE L3 | Hindi -> English,तारा और उसका परिवार घर पहुँचते हैं,Tara and her family reach home.
7299,Test User | Whats That Smell PE L3 | Hindi -> English,"घर वापस आकर अच्छा लगता है , है न तारा","""It feels good to be back home, doesn't it Tara?"""
7298,Test User | Whats That Smell PE L3 | Hindi -> English,माँ बोली,"Mother said,"
7297,Test User | Whats That Smell PE L3 | Hindi -> English,"तारा ने मुंडी हिलाई , मुझे भूख लगी है","Tara shook her head, ""I am hungry."""
7296,Test User | Whats That Smell PE L3 | Hindi -> English,माधव ने अपने पेट पर हाथ फेरा,Madhav moved his hand on his stomach.
7295,Test User | Whats That Smell PE L3 | Hindi -> English,"मुझे भी भूख लगी है , उसने ऊँची आवाज़ में कहा","""I am hungry too"", I said it in a louder volume."
7294,Test User | Whats That Smell PE L3 | Hindi -> English,"हमारे पास फ़्रिज में दूध , अंडे और सब्ज़ियाँ हैं , माँ ने कहा","""We have milk, eggs and vegetables in the fridge"", mother said."
7293,Test User | Whats That Smell PE L3 | Hindi -> English,मैं खाना बना दूँगा,"""I'll cook the food."""
7292,Test User | Whats That Smell PE L3 | Hindi -> English,पापा क्या आप फ्राइड राइस बना सकते हैं,"""Dad, can you make fried rice?"""
7291,Test User | Whats That Smell PE L3 | Hindi -> English,"हाँ , फ्राइड राइस , माधव ने सुर में सुर मिलाया","""Yes, fried rice"", Madhava matched the tone to the tone."
7290,Test User | Whats That Smell PE L3 | Hindi -> English,"घर में कदम रखते ही तारा , माधव , माँ और पापा को पता चल गया कि कुछ गड़बड़ है","As soon as they stepped in the house, Tara, Madhav, mother and father came to know that there is something wrong."
7289,Test User | Whats That Smell PE L3 | Hindi -> English,बहुत ही गड़बड़,A lot of chaos.
7288,Test User | Whats That Smell PE L3 | Hindi -> English,छी,"""Yuck."""
7287,Test User | Whats That Smell PE L3 | Hindi -> English,यह कैसी गंध है,"""What kind of a smell is this?"""
7286,Test User | Whats That Smell PE L3 | Hindi -> English,तारा चीखी,"Tara screamed,"
7285,Test User | Whats That Smell PE L3 | Hindi -> English,राक्षस,"""Demon."""
7284,Test User | Whats That Smell PE L3 | Hindi -> English,माधव चिल्लाया,"Madhav shouted,"
7283,Test User | Whats That Smell PE L3 | Hindi -> English,"घर में गर्मी , अँधेरा और बदबू है","There is heat, darkness and bad smell in the house."
7282,Test User | Whats That Smell PE L3 | Hindi -> English,पूरा घर किसी राक्षस की गुफा जैसा गंधा रहा है,The whole house smells like a demon's cave.
7281,Test User | Whats That Smell PE L3 | Hindi -> English,यह गंध आ कहाँ से रही है,"""Where is this smell coming from?"""
7280,Test User | Whats That Smell PE L3 | Hindi -> English,माँ ने सोने के कमरे में देखा,Mother looked in the bedroom.
7279,Test User | Whats That Smell PE L3 | Hindi -> English,माधव ने ग़ुस्लख़ाने की खोज - ख़बर ली,Madhav searched in the bathroom.
7278,Test User | Whats That Smell PE L3 | Hindi -> English,तारा ने खाने के कमरे में झाँका,Tara peeped into the dinning room.
7277,Test User | Whats That Smell PE L3 | Hindi -> English,पापा ने रसोई में नज़र दौड़ाई,Father glanced in the kitchen.
7276,Test User | Whats That Smell PE L3 | Hindi -> English,"यहाँ से आ रही है बदबू , पापा ने फ़्रिज की तरफ़ इशारा किया","""The smell is coming from here"", father pointed toward the fridge."
7275,Test User | Whats That Smell PE L3 | Hindi -> English,बदबूदार फ़्रिज का राक्षस,"""Demon of foul-smelling fridge."""
7274,Test User | Whats That Smell PE L3 | Hindi -> English,तारा ने हाँफते हुए कहा,"Tara said while gasping,"
7273,Test User | Whats That Smell PE L3 | Hindi -> English,"डर लग रहा है , माधव ने माँ से लिपटते हुए कहा","""I am scared"", Madhav said while clinging to his mother."
7272,Test User | Whats That Smell PE L3 | Hindi -> English,"चलो फ़्रिज को खोलकर देखते हैं कि अंदर है क्या , माँ बोली","""Let's open the fridge see what is inside"", mother said."
7271,Test User | Whats That Smell PE L3 | Hindi -> English,माँ ने फ़्रिज खोला,Mother opened the fridge.
7270,Test User | Whats That Smell PE L3 | Hindi -> English,सबने अपने - अपने नाक और मुँह ढक लिये,Everyone covered their nose and their mouth.
7269,Test User | Whats That Smell PE L3 | Hindi -> English,"लाइट नहीं जल रही और यह अंदर से गर्म भी है , माँ ने अपना हाथ फ़्रिज के अंदर डालते हुए कहा","""The light is not working and it is hot from inside"", mother said while putting her hand inside the fridge."
7268,Test User | Whats That Smell PE L3 | Hindi -> English,क्या हुआ,"""What happened?"""
7267,Test User | Whats That Smell PE L3 | Hindi -> English,पापा ने समझाया कि फ़्रिज ने कुछ समय पहले काम करना बंद कर दिया था,Father explained that the fridge had stopped working some time ago.
7266,Test User | Whats That Smell PE L3 | Hindi -> English,"ठंडी हवा के बिना सब कुछ ख़राब हो गया , माँ ने उदास होकर कहा","""Without cold air everything is spoiled"", the mother said sadly."
7265,Test User | Whats That Smell PE L3 | Hindi -> English,क्या दूध ख़राब हो गया,"""Is the milk spoiled?"""
7264,Test User | Whats That Smell PE L3 | Hindi -> English,"बिलकुल , इसकी गंध से ही पता चलता है कि यह कितना खट्टा हो चुका है","""Of course, its smell shows how much it has turned sour."""
7263,Test User | Whats That Smell PE L3 | Hindi -> English,माँ ने बताया,Mother told
7262,Test User | Whats That Smell PE L3 | Hindi -> English,"दूध को ताज़ा रखने के लिए उसे ठंडा रखना होता है , पापा ने कहा","""To keep the milk fresh it has to be kept cool"", father said."
7261,Test User | Whats That Smell PE L3 | Hindi -> English,क्या ब्रेड भी ख़राब हो गई,"""Is the bread also spoiled?"""
7260,Test User | Whats That Smell PE L3 | Hindi -> English,तारा ने पूछा,Tara asked.
