,id,translatedSet,src,tgt,score
0,8698,Test User 401 | Turtle Story PE L4 | Hindi -> English,कछुआ,Tortoise.,0.7519169522673259
1,8697,Test User 401 | Turtle Story PE L4 | Hindi -> English,सुबह जब मेरी आँख खुली तो आसमान में सूरज चम - चम चमक रहा था,"When my eyes opened in the morning, the sun was burning bright in the sky. ",0.9819891890281209
2,8696,Test User 401 | Turtle Story PE L4 | Hindi -> English,हैरान होकर मैंने अपने आसपास देखा,"Surprised, I looked around myself. ",0.9641361118845765
3,8695,Test User 401 | Turtle Story PE L4 | Hindi -> English,पहले तो चकरा गई कि मैं हूँ कहाँ फिर एकदम याद आया कि मैं एक छोटा सा समुद्री कछुआ हूँ - एक ऑलिव रिडले,"First I was wondering where I was, then I remembered I was a small sea turtle - an olive ridley. ",0.9783137784972105
4,8694,Test User 401 | Turtle Story PE L4 | Hindi -> English,"एक असीम नीले संसार के बीचोंबीच , जिसे लोग सागर कहते हैं","In the middle of an infinite blue world, which people call the sea.",0.9764824905185698
5,8693,Test User 401 | Turtle Story PE L4 | Hindi -> English,"चारों ओर नीला , हरा पानी लहरा रहा था और सूरज की किरणें बादलों के साथ खेल - ठिठोली कर रही थीं","Blue, green water was sparkling all around and the rays of the sun were playing with the clouds. ",0.9864995283514467
6,8692,Test User 401 | Turtle Story PE L4 | Hindi -> English,मैनें अपने मीनपक्षों ( फ़्लिपर ) १ को पेट त¬ले समेटा और धारा में बह निकली,I collected my meenpaksh (flipper) 1 in my stomach and floated along the stream. ,0.9382731636693198
7,8691,Test User 401 | Turtle Story PE L4 | Hindi -> English,मुझे नहीं मालूम था कि मैं कहाँ हूँ,I didn't know where I was. ,0.9714075397561033
8,8690,Test User 401 | Turtle Story PE L4 | Hindi -> English,लेकिन जब आसपास नर्म - नर्म धूप बिछी हो और पेटपूजा हो चुकी हो तो ऐसी बातों की क्या चिंता,"But when there is soft sunshine around and the stomach is full, then what's the worry about such things? ",0.9802843859537766
9,8689,Test User 401 | Turtle Story PE L4 | Hindi -> English,गुनगुनी धूप में मैं भी गुनगुनी हो गई,I also became warm in the warm sun. ,0.9486562057556276
10,8688,Test User 401 | Turtle Story PE L4 | Hindi -> English,एक नई स्फूर्ति आ गई थी मुझमें,A new vigour had come in me. ,0.8793096686925133
11,8687,Test User 401 | Turtle Story PE L4 | Hindi -> English,काश कि मैं हमेशा - हमेशा के लिए यहीं रह सकती - सोच ही रही थी कि मछलियों का एक झुंड मेरे पास होकर तेज़ी से निकला,Wish I could always stay here - was just thinking that a shoal of fish passed by me in speed. ,0.972825266995202
12,8686,Test User 401 | Turtle Story PE L4 | Hindi -> English,एक बहुत बड़ी मछली उनके पीछे पड़ी थी,A very big fish was after them.  ,0.97048762588633
13,8685,Test User 401 | Turtle Story PE L4 | Hindi -> English,बहुत भूखी लगती थी वह,She looked very hungry. ,0.976969964249881
14,8684,Test User 401 | Turtle Story PE L4 | Hindi -> English,मेरा शक सही था,My doubt was right. ,0.9316283096648247
15,8683,Test User 401 | Turtle Story PE L4 | Hindi -> English,जब उसकी नज़र मुझ पर पड़ी तो उसकी बाँछें खिल गईं,"When his eyes fell on me, he was extremely happy. ",0.9531020686359563
16,8682,Test User 401 | Turtle Story PE L4 | Hindi -> English,भई वाह,Brother great!,0.7103840144278595
17,8681,Test User 401 | Turtle Story PE L4 | Hindi -> English,आज तो नन्हे कछुए का शोरबा मिलेगा खाने में,"Today , the curry of the little tortoise will be served in food. ",0.9190942432283634
18,8680,Test User 401 | Turtle Story PE L4 | Hindi -> English,शायद वह यही सोच रही थी,Maybe she was thinking the same. ,0.973279245667592
19,8679,Test User 401 | Turtle Story PE L4 | Hindi -> English,१ ( फ़्लिपर ) कछुए के पर जिनके सहारे वह पानी में तैरता है,1 (flipper) tortoise depending on whom it swims in the water. ,0.9136664178645081
20,8678,Test User 401 | Turtle Story PE L4 | Hindi -> English,तब तो मानो मैं सर पर पैर रख कर तैरने लगी,"Then , as if I started swimming with my feet on the head. ",0.9560192682271884
21,8677,Test User 401 | Turtle Story PE L4 | Hindi -> English,आगे - आगे मैं और पीछे - पीछे बड़े - बड़े दाँतों का वह जबड़ा,Me ahead and that jaw of big teeth behind me. ,0.9507098483490124
22,8676,Test User 401 | Turtle Story PE L4 | Hindi -> English,तैरते - तैरते थक गई थी मैं,I was tired swimming. ,0.9710349491596926
23,8675,Test User 401 | Turtle Story PE L4 | Hindi -> English,तभी मुझे समुद्री शैवाल का एक बेड़ा दिखाई दिया,Then I saw a fleet of marine algae.,0.9537400509170109
24,8674,Test User 401 | Turtle Story PE L4 | Hindi -> English,शैवाल और बहती हुई लकड़ी का यह बेड़ा न जाने कहाँ से चला आ रहा है,Who knows where this floating fleet of algae and wood is coming from??,0.9568067204000741
25,8673,Test User 401 | Turtle Story PE L4 | Hindi -> English,"इस बेड़े पर समुद्र में रहने वाले छोटे - बड़े जीव - जंतु सवार रहते हैं , वर्षों सागर की सैर करते हैं जैसे किसी ख़ास वक्त का इंतज़ार कर रहे हों",Big and small animals live on the fleet travel the seas for years as they waiting for an important moment..,0.9727232447640087
26,8672,Test User 401 | Turtle Story PE L4 | Hindi -> English,मैंने राहत की साँस ली और चढ़ गई बेड़े पर,"I have made relief and a murmur ,",0.8781875318939572
27,8671,Test User 401 | Turtle Story PE L4 | Hindi -> English,इस बेड़े पर मैं सालों - साल रहने वाली थी - सुखी और सुरक्षित,I was going to live at the fleet for years- happy and safe. .,0.9663629231397822
28,8670,Test User 401 | Turtle Story PE L4 | Hindi -> English,बेड़े पर मेरा जीवन किसी विश्व - यात्रा से कम नहीं था,Life at fleet was not less than a foreign travel..,0.9220066597786352
29,8669,Test User 401 | Turtle Story PE L4 | Hindi -> English,बहुत मज़ा आ रहा था,It was great fun.,0.9477850563484139
30,8668,Test User 401 | Turtle Story PE L4 | Hindi -> English,लेकिन अब मैं बड़ी भी तो हो रही थी,But now i was also growing up,0.9644104272319562
31,8667,Test User 401 | Turtle Story PE L4 | Hindi -> English,बाहर की दुनिया की सैर करना चाहती थी,Wanted to travel the world..,0.9640933233055122
32,8666,Test User 401 | Turtle Story PE L4 | Hindi -> English,प्रवालभित्ति या रीफ़ के बारे में मैंने कैसी - कैसी मज़ेदार कहानियाँ सुनी थीं,I had heard many funny stories about coral reef..,0.9713935886330619
33,8665,Test User 401 | Turtle Story PE L4 | Hindi -> English,बहुत सारे कछुए रहते थे वहाँ,Many tortoises live there.,0.8765447541330185
34,8664,Test User 401 | Turtle Story PE L4 | Hindi -> English,सब कहते थे कि रीफ़ सागर का परीलोक है,All of them said the reef was fairy world of the sea. ,0.9536542564737835
35,8663,Test User 401 | Turtle Story PE L4 | Hindi -> English,"कितने ही रंग - बिरंगे , चमकीले प्राणियों का घर - क्लाउन मछली जैसे प्यारे और स्कॉरपियन मछली जैसे ज़हरीले जंतु रहते थे वहाँ","The house of so many colourful , bright animals- lovely animals like clown fish and poisonous animals like scorpion lived there.e .",0.9751371950456266
36,8662,Test User 401 | Turtle Story PE L4 | Hindi -> English,लेकिन मुझे कैसे पता चलेगा कि वह कहाँ है,But how will i know where is it??,0.9796780506284295
37,8661,Test User 401 | Turtle Story PE L4 | Hindi -> English,फिर एकाएक अँधेरा छा गया,Then darkness surrounded suddenly.,0.9111040910936701
38,8660,Test User 401 | Turtle Story PE L4 | Hindi -> English,एक बहुत बड़ी छाया ने मुझे ढक लिया,A very big shadow covered me.,0.967946878695274
39,8659,Test User 401 | Turtle Story PE L4 | Hindi -> English,डर के मारे मैंने ऊपर देखा,I looked up in fear.,0.9516302846570186
40,8658,Test User 401 | Turtle Story PE L4 | Hindi -> English,वह एक विशालकाय कछुआ था - इतना बड़ा तो मैंने कभी नहीं देखा था,That was a giant tortoise. I haven't seen so big.,0.9767370524570766
41,8657,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,सियार और खरगोश बहुत अच्छे मित्र थे,Jackal and Rabbit were very good friends.,0.9764253394064796
42,8656,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,एक दिन सियार की पत्नी को बुख़ार आया,One day Jackal's wife got a fever,0.9549136482494881
43,8655,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,"सियार ने खरगोश को बुला कर कहा , ए दोस्त , मेरी पत्नी को तेज़ बुख़ार है","Jackal called the rabbit and said, my friend, my wife is in a high fever",0.9752524987980475
44,8654,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसे कुछ भी खाना नहीं भा रहा है,He does not like to eat anything.,0.9383344821777407
45,8653,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,अब उसकी इच्छा केंकड़ा खाने की है,Now he wants to eat crab.,0.9578319752527681
46,8652,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,खरगोश ने कहा कि चल कर एक केंकड़ा लाया जाए,The rabbit said to go and bring a crab.,0.9733241017233981
47,8651,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,तुरंत ही दोनों मित्र केंकड़े की खोज में निकल पड़े,Immediately both friends set out in search of crab.,0.9690384539583587
48,8650,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,सियार एक ओर गया और खरगोश दूसरी ओर गया,The wolf went to one side and the rabbit to the other side.,0.9637546175288442
49,8649,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,चलते - चलते खरगोश को कीचड़ में केंकड़े का एक बिल दिखा,"While walking, the rabbit saw a bill of crab in the mud.",0.9684233055186545
50,8648,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसने बिल में झाँक कर देखा,He looked into the bill,0.8661967529422633
51,8647,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,एक मोटा केंकड़ा अन्दर बैठा था,A fat crab was sitting inside,0.9778730942086469
52,8646,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,"यह एकदम सही रहेगा , खरगोश ने सोचा","It would be perfect, the rabbit thought",0.9707681272847828
53,8645,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसने ध्यान से बिल में हाथ डाला,He carefully put his hand in the bill.,0.9544251483220548
54,8644,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,बिल गहरा था,The bill was deep.,0.8945743529201713
55,8643,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसका हाथ न पहुँच पाने पर खरगोश ने अपनी पूँछ को बिल में डाला,"Unable to reach his hand, the rabbit put his tail in the bill.",0.9663977128873996
56,8642,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,बिल में बैठे केंकड़े ने पूँछ को ज़ोर से काटा और जकड़ लिया,The crab sitting in the bill severely cut the tail and gripped it.,0.946140055918481
57,8641,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,खरगोश चिल्लाया,Rabbit shouted,0.8758506236465928
58,8640,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,खरगोश का चिल्लाना सुन कर सियार दौड़ा आया,The jackal ran after hearing the shout of the rabbit.,0.945817567950379
59,8639,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,"खरगोश ने उससे कहा , अब देखो मत , मुझे ज़ोर से खींचो , मेरी पूँछ अन्दर फँसी हुई है","Rabbit said to him, now don't look, pull me harder, my tail is trapped inside.",0.9804893993360012
60,8638,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,सियार ने खरगोश के दोनों कान पकड़े और खींचने लगा,The wolf grabbed both ears of the rabbit and started pulling.,0.9629967561045483
61,8637,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,इधर - उधर हिलता देख कर केंकड़े ने खरगोश की पूँछ को फिर ज़ोर से काटा,"Seeing the movement here and there, the crab cut the tail of the rabbit again.",0.9705108085699878
62,8636,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,दर्द के मारे खरगोश उछल पड़ा,The rabbit leaped in pain.,0.9524734431330985
63,8635,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसकी पूँछ कट कर बिल के अन्दर रह गई,His tail was cut and left inside the bill,0.9597207904820113
64,8634,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,सियार के खींचने से उसके कान लम्बे हो गए,Jackal's pull made his ears long.,0.933949545434659
65,8633,Test User 501 | The Rabbit's Long Ears MT L2 | Hindi -> English,उसी दिन से खरगोश की दुम छोटी सी रह गई और उसके कान लम्बे हो गए,"From the same day, the tail of the rabbit remained small and its ears became long.",0.9714720691328519
66,8632,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मेरी आँख खुली,,0.0
67,8631,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मुझे प्यास लगी थी,,0.0
68,8630,Test User 1101 | Under My Bed MT L2 | Hindi -> English,पानी लाने के लिए मैंने अपनी चप्पल ढूँढी,,0.0
69,8629,Test User 1101 | Under My Bed MT L2 | Hindi -> English,हाय,,0.0
70,8628,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मेरे पलंग के नीचे शेर है,,0.0
71,8627,Test User 1101 | Under My Bed MT L2 | Hindi -> English,अब क्या करूँ,,0.0
72,8626,Test User 1101 | Under My Bed MT L2 | Hindi -> English,माँ को बुलाऊँ,,0.0
73,8625,Test User 1101 | Under My Bed MT L2 | Hindi -> English,कहीं शेर दहाड़ने लगा तो,,0.0
74,8624,Test User 1101 | Under My Bed MT L2 | Hindi -> English,फिर से सो जाऊँ,,0.0
75,8623,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मगर नींद नहीं आती,,0.0
76,8622,Test User 1101 | Under My Bed MT L2 | Hindi -> English,अचानक किसी ने बत्ती जलाई,,0.0
77,8621,Test User 1101 | Under My Bed MT L2 | Hindi -> English,दरवाज़े पर माँ खड़ी हैं,,0.0
78,8620,Test User 1101 | Under My Bed MT L2 | Hindi -> English,क्या बात है बेटा,,0.0
79,8619,Test User 1101 | Under My Bed MT L2 | Hindi -> English,माँ कहती हैं,,0.0
80,8618,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मुझे बुलाया था,,0.0
81,8617,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मैं शेर की ओर इशारा करता हूँ,,0.0
82,8616,Test User 1101 | Under My Bed MT L2 | Hindi -> English,माँ झुकती हैं और शेर को खींचकर बाहर निकालती हैं,,0.0
83,8615,Test User 1101 | Under My Bed MT L2 | Hindi -> English,अरे,,0.0
84,8614,Test User 1101 | Under My Bed MT L2 | Hindi -> English,कोई शेर - वेर नहीं है,,0.0
85,8613,Test User 1101 | Under My Bed MT L2 | Hindi -> English,यह तो मेरा मोटा पीला - काला स्वेटर है,,0.0
86,8612,Test User 1101 | Under My Bed MT L2 | Hindi -> English,इसके बटन शेर की आँखों की तरह चमकते हैं,,0.0
87,8611,Test User 1101 | Under My Bed MT L2 | Hindi -> English,मैं तो ऐसे ही डर गया,,0.0
88,8610,Test User 1101 | Under My Bed MT L2 | Hindi -> English,माँ मुझे पानी पिलाती हैं,,0.0
89,8609,Test User 1101 | Under My Bed MT L2 | Hindi -> English,अब मैं सो जाऊँगा,,0.0
90,8608,Test User 1101 | Under My Bed MT L2 | Hindi -> English,जंगल में असली शेरों के सपने जो देखने हैं,,0.0
91,8607,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,चाँद का तोहफ़ा,Gift of the moon,0.9476673135864723
92,8606,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,हम सब दशहरा का मेला देखने गए,We all went to see the fair of Dussehra.,0.9199678571290704
93,8605,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,पापा ने चिन्टू के लिए फ़ैंसी चश्मे खरीदे,Papa bought fancy glasses for Chintu,0.939188390035349
94,8604,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,माँ ने मेरे लिए एक चमकती नीली टोपी खरीदी और मुन्नी को मिली टॉफ़ी,Mother bought me a shining blue hat and Munni got the toffee.,0.9591799262411072
95,8603,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,घर जाते समय ज़ोर की हवा चली,There was a strong breeze on the way home.,0.9334713485255861
96,8602,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,वह मेरी टोपी उड़ा ले गई,She took off my hat.,0.9169887000944464
97,8601,Test User 501 | The Moon and The Cap MT L1 | Hindi -> English,मेरी टोपी एक पुराने पीपल के पेड़ की डाली पर जा लटकी,My hat hung on the cast of an old peepal tree.,0.9410012742946818
